Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Australia,Australia,44347,281383975967.06
Reported,Australia,Australia,44377,283292827967.06
Reported,Australia,Australia,44408,297367208967.06
Reported,Australia,Australia,44439,305651758867.06
Reported,Australia,Australia,44469,320623072867.06
Reported,Australia,Australia,44500,332008549867.06
Reported,Australia,Australia,44530,341952848867.06
Reported,Australia,Australia,44561,341422085447.06
Reported,Australia,Australia,44592,352549172447.06
Reported,Australia,Australia,44620,359971236447.06
Reported,Australia,Australia,44651,363564747447.06
Reported,Australia,Australia,44681,373012622447.06
Reported,Australia,Australia,44712,371104994447.06
Reported,Australia,Australia,44742,382961780447.06
Reported,Australia,Australia,44773,372996824947.06
Reported,Australia,Australia,44804,363265916947.06
Reported,Australia,Australia,44834,362745853277.06
Reported,Australia,Australia,44865,361191091677.06
Reported,Australia,Australia,44895,379597067677.06
Reported,Australia,Australia,44926,374552401677.06
Reported,Australia,Australia,44957,375229063677.06
Reported,Australia,Australia,44985,372203466677.06
Reported,Australia,Australia,45016,383946105117.06
Reported,Australia,Australia,45046,379149824117.06
Reported,Australia,Australia,45077,377109874617.06
Reported,Australia,Australia,45107,388056163617.06
Reported,Australia,Total Australia,40178,45223169925.629997
Reported,Australia,Total Australia,40209,46174207925.629997
Reported,Australia,Total Australia,40237,47456092495.629997
Reported,Australia,Total Australia,40268,49772073495.629997
Reported,Australia,Total Australia,40298,48958370495.629997
Reported,Australia,Total Australia,40329,49102372495.629997
Reported,Australia,Total Australia,40359,47890881495.629997
Reported,Australia,Total Australia,40389,49522650495.629997
Reported,Australia,Total Australia,40421,44584158495.629997
Reported,Australia,Total Australia,40451,45672993495.629997
Reported,Australia,Total Australia,40482,38410019846.059998
Reported,Australia,Total Australia,40512,43032621846.059998
Reported,Australia,Total Australia,40543,40551899846.059998
Reported,Australia,Total Australia,40574,39253286846.059998
Reported,Australia,Total Australia,40602,37927606846.059998
Reported,Australia,Total Australia,40633,41546889846.059998
Reported,Australia,Total Australia,40662,40771669846.059998
Reported,Australia,Total Australia,40694,44818664846.059998
Reported,Australia,Total Australia,40724,39847489846.059998
Reported,Australia,Total Australia,40753,37339041846.059998
Reported,Australia,Total Australia,40786,39674600846.059998
Reported,Australia,Total Australia,40816,40438078846.059998
Reported,Australia,Total Australia,40847,40992580846
Reported,Australia,Total Australia,40877,40841107846
Reported,Australia,Total Australia,40907,36871798846
Reported,Australia,Total Australia,40939,33864473846
Reported,Australia,Total Australia,40968,34197410846
Reported,Australia,Total Australia,40998,37485146846
Reported,Australia,Total Australia,41029,34495572846
Reported,Australia,Total Australia,41060,38379109446
Reported,Australia,Total Australia,41089,38677530446
Reported,Australia,Total Australia,41121,38375832446
Reported,Australia,Total Australia,41152,44867327446
Reported,Australia,Total Australia,41180,45466205446
Reported,Australia,Total Australia,41213,46959000446
Reported,Australia,Total Australia,41243,46601397446
Reported,Australia,Total Australia,41274,51376877446
Reported,Australia,Total Australia,41305,50613915246
Reported,Australia,Total Australia,41333,51973619146
Reported,Australia,Total Australia,41361,53401803146
Reported,Australia,Total Australia,41394,57808503246
Reported,Australia,Total Australia,41425,50332064846
Reported,Australia,Total Australia,41453,48031300746
Reported,Australia,Total Australia,41486,48204503746
Reported,Australia,Total Australia,41516,51044062746
Reported,Australia,Total Australia,41547,53460078746
Reported,Australia,Total Australia,41578,53851045746
Reported,Australia,Total Australia,41607,56794134746
Reported,Australia,Total Australia,41639,55157400336.059998
Reported,Australia,Total Australia,41670,56369321336.059998
Reported,Australia,Total Australia,41698,57384980336.059998
Reported,Australia,Total Australia,41729,61530112336.059998
Reported,Australia,Total Australia,41759,63709189686
Reported,Australia,Total Australia,41789,65828627336.059998
Reported,Australia,Total Australia,41820,55540745336.059998
Reported,Australia,Total Australia,41851,64539466336.059998
Reported,Australia,Total Australia,41880,66169600736.059998
Reported,Australia,Total Australia,41912,68887730636.059998
Reported,Australia,Total Australia,41943,63926577236.059998
Reported,Australia,Total Australia,41971,67386315936.059998
Reported,Australia,Total Australia,42004,64143240136.059998
Reported,Australia,Total Australia,42034,68791748136.059998
Reported,Australia,Total Australia,42062,66856979436.059998
Reported,Australia,Total Australia,42094,67086158436.059998
Reported,Australia,Total Australia,42124,65254707536.059998
Reported,Australia,Total Australia,42153,68159367536.059998
Reported,Australia,Total Australia,42185,67215649436.059998
Reported,Australia,Total Australia,42216,71612869536.059998
Reported,Australia,Total Australia,42247,74522786881.330002
Reported,Australia,Total Australia,42277,77242670619.020004
Reported,Australia,Total Australia,42307,73890445219.020004
Reported,Australia,Total Australia,42338,80007709836.059998
Reported,Australia,Total Australia,42369,75647004816.639999
Reported,Australia,Total Australia,42398,89889257607.080002
Reported,Australia,Total Australia,42429,88785905029.880005
Reported,Australia,Total Australia,42460,95055130309.110001
Reported,Australia,Total Australia,42489,99533857076.020004
Reported,Australia,Total Australia,42521,110657538747.60001
Reported,Australia,Total Australia,42551,95992843572.600006
Reported,Australia,Total Australia,42580,102760384472.60001
Reported,Australia,Total Australia,42613,101103847944.22
Reported,Australia,Total Australia,42643,105406602944.22
Reported,Australia,Total Australia,42674,112584591688.06
Reported,Australia,Total Australia,42704,121320434688.06
Reported,Australia,Total Australia,42734,123446982388.06
Reported,Australia,Total Australia,42766,127707046688.06
Reported,Australia,Total Australia,42794,133304096688.06
Reported,Australia,Total Australia,42825,123222863400
Reported,Australia,Total Australia,42853,131771078652.06
Reported,Australia,Total Australia,42886,136961785652.06
Reported,Australia,Total Australia,42916,139109006652.06
Reported,Australia,Total Australia,42947,124245801852.06
Reported,Australia,Total Australia,42978,126372647852.06
Reported,Australia,Total Australia,43007,126026890852.06
Reported,Australia,Total Australia,43039,122233737852.06
Reported,Australia,Total Australia,43069,131519221852.06
Reported,Australia,Total Australia,43098,125646954852.06
Reported,Australia,Total Australia,43131,123223060852.06
Reported,Australia,Total Australia,43159,130020937852.06
Reported,Australia,Total Australia,43188,126118586852.06
Reported,Australia,Total Australia,43220,130897482852.06
Reported,Australia,Total Australia,43251,132475065852.06
Reported,Australia,Total Australia,43280,131980527852.06
Reported,Australia,Total Australia,43312,133544513852.06
Reported,Australia,Total Australia,43343,137055023852.06
Reported,Australia,Total Australia,43371,138133270852.06
Reported,Australia,Total Australia,43404,134562126852.06
Reported,Australia,Total Australia,43434,134459484652.06
Reported,Australia,Total Australia,43465,127837548152.06
Reported,Australia,Total Australia,43496,134934761152.06
Reported,Australia,Total Australia,43524,138929735952.06
Reported,Australia,Total Australia,43555,129623164652.06
Reported,Australia,Total Australia,43585,125102595452.06
Reported,Australia,Total Australia,43616,131394515032.72
Reported,Australia,Total Australia,43646,131114446452.06
Reported,Australia,Total Australia,43677,132162523452.06
Reported,Australia,Total Australia,43708,130233711452.06
Reported,Australia,Total Australia,43738,134740972452.06
Reported,Australia,Total Australia,43769,129318819452.06
Reported,Australia,Total Australia,43799,126611925452.06
Reported,Australia,Total Australia,43830,123881534452.06
Reported,Australia,Total Australia,43861,141867319452.06
Reported,Australia,Total Australia,43890,149673663452.06
Reported,Australia,Total Australia,43921,178017910452.06
Reported,Australia,Total Australia,43951,203201173452.06
Reported,Australia,Total Australia,43982,222978848452.06
Reported,Australia,Total Australia,44012,229530462452.06
Reported,Australia,Total Australia,44043,236934484452.06
Reported,Australia,Total Australia,44074,252688243952.06
Reported,Australia,Total Australia,44104,267030774452.06
Reported,Australia,Total Australia,44135,263945417552.06
Reported,Australia,Total Australia,44165,253737601952.06
Reported,Australia,Total Australia,44196,246966944967.06
Reported,Australia,Total Australia,44227,249309997000
Reported,Australia,Total Australia,44255,259786708967.06
Reported,Australia,Total Australia,44286,272403407967.06
Reported,Australia,Total Australia,44316,280455505967.06
Reported,Australia,Total Australia,44347,281383975967.06
Reported,Australia,Total Australia,44377,283292827967.06
Reported,Australia,Total Australia,44408,297367208967.06
Reported,Australia,Total Australia,44439,305651758867.06
Reported,Australia,Total Australia,44469,320623072867.06
Reported,Australia,Total Australia,44500,332008549867.06
Reported,Australia,Total Australia,44530,341952848867.06
Reported,Australia,Total Australia,44561,341422085447.06
Reported,Australia,Total Australia,44592,352549172447.06
Reported,Australia,Total Australia,44620,359971236447.06
Reported,Australia,Total Australia,44651,363564747447.06
Reported,Australia,Total Australia,44681,373012622447.06
Reported,Australia,Total Australia,44712,371104994447.06
Reported,Australia,Total Australia,44742,382961780447.06
Reported,Australia,Total Australia,44773,372996824947.06
Reported,Australia,Total Australia,44804,363265916947.06
Reported,Australia,Total Australia,44834,362745853277.06
Reported,Australia,Total Australia,44865,361191091677.06
Reported,Australia,Total Australia,44895,379597067677.06
Reported,Australia,Total Australia,44926,374552401677.06
Reported,Australia,Total Australia,44957,375229063677.06
Reported,Australia,Total Australia,44985,372203466677.06
Reported,Australia,Total Australia,45016,383946105117.06
Reported,Australia,Total Australia,45046,379149824117.06
Reported,Australia,Total Australia,45077,377109874617.06
Reported,Australia,Total Australia,45107,388056163617.06
Reported,Europe,Euro Area,40178,3428382000
Reported,Europe,Euro Area,40209,3021308000
Reported,Europe,Euro Area,40237,3726351000
Reported,Europe,Euro Area,40268,3300484000
Reported,Europe,Euro Area,40298,5076145000
Reported,Europe,Euro Area,40329,3473933000
Reported,Europe,Euro Area,40359,2312471000
Reported,Europe,Euro Area,40389,3055664000
Reported,Europe,Euro Area,40421,1823404000
Reported,Europe,Euro Area,40451,2091800000
Reported,Europe,Euro Area,40482,2107692000
Reported,Europe,Euro Area,40512,1834958000
Reported,Europe,Euro Area,40543,1933244000
Reported,Europe,Euro Area,40574,2303007000
Reported,Europe,Euro Area,40602,3006124000
Reported,Europe,Euro Area,40633,2096669000
Reported,Europe,Euro Area,40662,1674296000
Reported,Europe,Euro Area,40694,2094782000
Reported,Europe,Euro Area,40724,1922330000
Reported,Europe,Euro Area,40753,1701065000
Reported,Europe,Euro Area,40786,1623297000
Reported,Europe,Euro Area,40816,1619533000
Reported,Europe,Euro Area,40847,2251763000
Reported,Europe,Euro Area,40877,1936052000
Reported,Europe,Euro Area,40907,1794859000
Reported,Europe,Euro Area,40939,2003581000
Reported,Europe,Euro Area,40968,2362035000
Reported,Europe,Euro Area,40998,2275890000
Reported,Europe,Euro Area,41029,1915106000
Reported,Europe,Euro Area,41060,1686294000
Reported,Europe,Euro Area,41089,1698487000
Reported,Europe,Euro Area,41121,1917497000
Reported,Europe,Euro Area,41152,1185637000
Reported,Europe,Euro Area,41180,1805634000
Reported,Europe,Euro Area,41213,1924365000
Reported,Europe,Euro Area,41243,2109908000
Reported,Europe,Euro Area,41274,1637190000
Reported,Europe,Euro Area,41305,1382369000
Reported,Europe,Euro Area,41333,1612317000
Reported,Europe,Euro Area,41361,1695013000
Reported,Europe,Euro Area,41394,831385000
Reported,Europe,Euro Area,41425,694304000
Reported,Europe,Euro Area,41453,960396000
Reported,Europe,Euro Area,41486,1001106000
Reported,Europe,Euro Area,41516,1310339000
Reported,Europe,Euro Area,41547,1403433000
Reported,Europe,Euro Area,41578,1494102000
Reported,Europe,Euro Area,41607,1666811000
Reported,Europe,Euro Area,41639,2225960000
Reported,Europe,Euro Area,41670,1850056000
Reported,Europe,Euro Area,41698,1897824000
Reported,Europe,Euro Area,41729,1724027000
Reported,Europe,Euro Area,41759,1987415000
Reported,Europe,Euro Area,41789,2289327000
Reported,Europe,Euro Area,41820,2769227000
Reported,Europe,Euro Area,41851,2863103000
Reported,Europe,Euro Area,41880,2501597000
Reported,Europe,Euro Area,41912,2384824000
Reported,Europe,Euro Area,41943,1797296000
Reported,Europe,Euro Area,41971,1557159000
Reported,Europe,Euro Area,42004,1849086000
Reported,Europe,Euro Area,42034,1453591000
Reported,Europe,Euro Area,42062,1138123000
Reported,Europe,Euro Area,42094,1389924000
Reported,Europe,Euro Area,42124,1246793000
Reported,Europe,Euro Area,42153,1726002000
Reported,Europe,Euro Area,42185,1989208000
Reported,Europe,Euro Area,42216,2224242000
Reported,Europe,Euro Area,42247,1486440000
Reported,Europe,Euro Area,42277,1549570000
Reported,Europe,Euro Area,42307,1998145000
Reported,Europe,Euro Area,42338,2353921000
Reported,Europe,Euro Area,42369,2228478000
Reported,Europe,Euro Area,42398,1602195000
Reported,Europe,Euro Area,42429,2281071000
Reported,Europe,Euro Area,42460,1118024000
Reported,Europe,Euro Area,42489,1597324000
Reported,Europe,Euro Area,42521,2185381000
Reported,Europe,Euro Area,42551,1148371000
Reported,Europe,Euro Area,42580,1382448000
Reported,Europe,Euro Area,42613,1321423000
Reported,Europe,Euro Area,42643,1719597000
Reported,Europe,Euro Area,42674,1006390000
Reported,Europe,Euro Area,42704,735943000
Reported,Europe,Euro Area,42734,1006052300
Reported,Europe,Euro Area,42766,1325561000
Reported,Europe,Euro Area,42794,2187422000
Reported,Europe,Euro Area,42825,3410385000
