Liability / Asset,Currency of Issue (all figures in AUD equivalent),Instrument,Maturity,date,value
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-02-29,-0.253534606532616
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-03-31,-0.222803154328284
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-04-30,-0.395726488323211
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-05-31,-0.326563749528966
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-06-30,-0.290962537864853
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-07-31,-0.280545145559238
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-08-31,-0.265045685997126
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-09-30,-0.265208142436332
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-10-31,-0.251100667825148
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-11-30,-0.284586835633604
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2020-12-31,-0.260642966525786
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-01-31,-0.243527071588159
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-02-28,-0.228265762616201
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-03-31,-0.218470846991193
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-04-30,-0.194169425779566
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-05-31,-0.183254131578214
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-06-30,-0.174743973606323
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-07-31,-0.173385776232243
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-08-31,-0.170620488773409
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-09-30,-0.224282456647584
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-10-31,-0.24814332007914
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-11-30,-0.263668000899108
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2021-12-31,-0.174233160526938
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-01-31,-0.137789715123366
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-02-28,-0.150178769265067
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-03-31,-0.188151646870524
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-04-30,-0.154244066632368
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-05-31,-0.123196253711235
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-06-30,-0.138340735189909
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-07-31,-0.129628661361462
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-08-31,-0.148228727412548
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-09-30,-0.158076975174604
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-10-31,-0.186383722279647
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-11-30,-0.215857825235799
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2022-12-31,-0.171005651579154
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2023-01-31,-0.143792387881992
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2023-02-28,-0.182376765227751
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2023-03-31,-0.222064930320986
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2023-04-30,-0.159653380207868
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2023-05-31,-0.136838338128206
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2023-06-30,-0.139599938176823
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2023-07-31,-0.138933485279486
LIABILITY,AUD,Treasury Notes,Total AUD Treasury Notes,2023-08-31,-0.16627263962269
