Identified/Not Identified by Country of Beneficial Ownership,Region of Beneficial Ownership,Sub-Region of Beneficial Ownership,date,value
Reported,Total Beneficial Ownership,Total Reported Ownership,2011-11-30,255104132430
Reported,Total Beneficial Ownership,Total Reported Ownership,2011-12-30,258472149814.11
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-01-31,256727901196.29
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-02-29,264832205410
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-03-30,270400675208
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-04-30,259010455251
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-05-31,262456989186
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-06-29,265799062120
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-07-31,266639581947.65
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-08-31,276286218364
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-09-28,280423607900
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-10-31,286216580038
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-11-30,285517180986.83
Reported,Total Beneficial Ownership,Total Reported Ownership,2012-12-31,289814579076
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-01-31,289230567146
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-02-28,291895102435
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-03-28,294748823433.18
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-04-30,296383415983
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-05-31,282983639607.09
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-06-28,282722984973.22
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-07-31,287374721061.93
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-08-30,293430018290.88
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-09-30,301801155019.78
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-10-31,309375272000.68
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-11-29,322098180411.2
Reported,Total Beneficial Ownership,Total Reported Ownership,2013-12-31,316971164216.3
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-01-31,316071000757.47
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-02-28,320325286880.94
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-03-31,330485501159.86
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-04-30,335193232959.78
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-05-30,343447425476.17
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-06-30,335183352080.48
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-07-31,342430411414.26
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-08-29,346469783153.86
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-09-30,355095523289.25
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-10-31,355293345693.35
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-11-28,361990738171.32
Reported,Total Beneficial Ownership,Total Reported Ownership,2014-12-31,363089774978.14
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-01-30,365181517588.7
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-02-27,369587455934.82
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-03-31,376219101269.67
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-04-30,369557573320.38
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-05-29,376038742991.76
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-06-30,380363419621.47
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-07-31,390502293773.08
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-08-31,396065213189.97
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-09-30,405339004775.83
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-10-30,401611498157.84
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-11-30,410902157321.82
Reported,Total Beneficial Ownership,Total Reported Ownership,2015-12-31,408598571510.92
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-01-29,417764996148.38
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-02-29,419294275148.37
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-03-31,428179463652.7
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-04-29,433391977521.7
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-05-31,447708124873.71
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-06-30,428878208820.84
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-07-29,438079119372.42
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-08-31,440479177903.83
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-09-30,448910520243.55
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-10-31,460350271148.36
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-11-30,469650941135.13
Reported,Total Beneficial Ownership,Total Reported Ownership,2016-12-30,472445059298.29
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-01-31,482021842636.88
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-02-28,485122767963.92
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-03-31,491113545600
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-04-28,495441213852.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-05-31,503127437852.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-06-30,507284941852.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-07-31,498292670052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-08-31,504074627052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-09-29,506010375052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-10-31,509852389052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-11-30,518644957052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2017-12-29,520692414052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-01-31,516886466052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-02-28,520185966052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-03-29,524475862052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-04-30,527625859052.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-05-31,533100338352.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-06-29,535520319352.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-07-31,534174594352.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-08-31,535959363352.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-09-28,542127943352.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-10-31,535637866352.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-11-30,541061508152.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2018-12-31,542029818152.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-01-31,543929168152.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-02-28,547170557952.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-03-31,537422135952.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-04-30,536893758252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-05-31,542912488251.85
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-06-30,543390870252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-07-31,548240870252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-08-31,554089620252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-09-30,561527120252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-10-31,554208595252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-11-30,556553595252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2019-12-31,563203455252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-01-31,569446525252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-02-29,572746475252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-03-31,581504889252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-04-30,605723184252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-05-31,659571440252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-06-30,685530540252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-07-31,735680540252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-08-31,771857080252.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-09-30,805857079752.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-10-31,820755749752.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-11-30,808316373352.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2020-12-31,808457892367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-01-31,807572837400
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-02-28,814197373367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-03-31,818669488367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-04-30,834567658367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-05-31,814994573367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-06-30,817471088367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-07-31,826369088367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-08-31,834729822367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-09-30,842429672367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-10-31,849279647367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-11-30,859879620367.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2021-12-31,855481544947.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-01-31,859481544947.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-02-28,860010691947.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-03-31,869960691947.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-04-30,885860691947.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-05-31,888360691947.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-06-30,895560691947.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-07-31,876096588947.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-08-31,881946588947.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-09-30,889046513277.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-10-31,895246482677.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-11-30,888046482677.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2022-12-31,891891332677.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2023-01-31,892691332677.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2023-02-28,897440480677.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2023-03-31,906890476117.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2023-04-30,894889269617.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2023-05-31,891284810717.06
Reported,Total Beneficial Ownership,Total Reported Ownership,2023-06-30,889784810717.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2009-12-31,117326576723.91
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-01-31,120626626124.44
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-02-28,126176580206.17
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-03-31,132176375414.74
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-04-30,138576143005.86
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-05-31,143526710856.45
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-06-30,147210172681.63
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-07-30,151526379846.04
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-08-31,151486656753.97
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-09-30,162296157103.3
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-10-31,166394793426.96
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-11-30,173444867261.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2010-12-31,174794867261.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-01-31,177194867261.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-02-28,181094867261.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-03-31,185094867261.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-04-29,185534867261.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-05-31,192684273929.07
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-06-30,191285555023.19
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-07-29,194735555023.19
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-08-31,200935587769.43
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-09-30,208986079752.02
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-10-31,215595671663
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-11-30,219795933430
Reported,Total Beneficial Ownership,Issued by Cwlth,2011-12-30,223395846814.11
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-01-31,221644981196.29
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-02-29,230404898410
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-03-30,237435094208
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-04-30,227120069251
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-05-31,230620449186
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-06-29,233970200120
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-07-31,235070033947.65
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-08-31,245320144364
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-09-28,250120063900
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-10-31,256530106038
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-11-30,256180079986.83
Reported,Total Beneficial Ownership,Issued by Cwlth,2012-12-31,261780103076
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-01-31,261380098146
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-02-28,264430157435
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-03-28,267430082433.18
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-04-30,269420110983
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-05-31,257472093407.09
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-06-28,257372315773.22
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-07-31,262672466861.93
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-08-30,271572526090.88
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-09-30,280272294819.78
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-10-31,288372185800.68
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-11-29,301471904211.2
Reported,Total Beneficial Ownership,Issued by Cwlth,2013-12-31,296622425016.3
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-01-31,295822550557.47
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-02-28,300622407680.94
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-03-31,311721707959.86
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-04-30,316819607759.78
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-05-30,327281107276.17
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-06-30,319481120880.48
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-07-31,327180902214.26
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-08-29,332680775953.86
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-09-30,341630503189.25
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-10-31,341976545593.35
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-11-28,348829161071.32
Reported,Total Beneficial Ownership,Issued by Cwlth,2014-12-31,350178687878.14
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-01-30,352678787888.7
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-02-27,357128533234.82
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-03-31,363955796569.67
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-04-30,357531876620.38
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-05-29,364332142291.76
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-06-30,368731943921.47
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-07-31,379282310573.08
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-08-31,385180957535.08
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-09-30,394580811120.94
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-10-30,391632066957.95
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-11-30,401081971121.82
Reported,Total Beneficial Ownership,Issued by Cwlth,2015-12-31,398681841311.02
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-01-29,408122133948.49
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-02-29,409732133948.49
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-03-31,418881417452.81
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-04-29,424120386321.82
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-05-31,438981679673.84
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-06-30,420414062620.93
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-07-29,429663971172.51
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-08-31,432184719703.96
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-09-30,440784612043.68
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-10-31,452584524948.36
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-11-30,461984654935.13
Reported,Total Beneficial Ownership,Issued by Cwlth,2016-12-30,464784888098.29
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-01-31,474417164436.88
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-02-28,477638699763.92
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-03-31,484623806000
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-04-28,488974019252.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-05-31,496672909252.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-06-30,500972898252.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-07-31,493557320452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-08-31,499475027452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-09-29,502275027452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-10-31,506137041452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-11-30,514936749452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2017-12-29,516986749452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-01-31,513180851452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-02-28,516480851452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-03-29,520780747452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-04-30,523930744452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-05-31,529430744452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-06-29,531930725452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-07-31,530587090452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-08-31,532386950452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-09-28,538562740452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-10-31,532089845452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-11-30,537526187452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2018-12-31,538526147452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-01-31,540426147452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-02-28,543676147452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-03-31,534415844452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-04-30,534365844452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-05-31,540386544451.85
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-06-30,541986312452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-07-31,546836312452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-08-31,552686312452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-09-30,560136312452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-10-31,552839994452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-11-30,555189994452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2019-12-31,561839854452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-01-31,568103854452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-02-29,571403804452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-03-31,580203804452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-04-30,604442029452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-05-31,658291899452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-06-30,684291899452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-07-31,734441899452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-08-31,770630894452.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-09-30,804630893952.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-10-31,819530893952.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-11-30,807109893952.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2020-12-31,807259882967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-01-31,806384828000
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-02-28,813009363967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-03-31,817559363967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-04-30,833459363967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-05-31,813885558967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-06-30,816985548967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-07-31,825885548967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-08-31,834266282967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-09-30,841966282967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-10-31,848816257967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-11-30,859416230967.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2021-12-31,855018155547.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-01-31,859018155547.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-02-28,859697302547.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-03-31,869647302547.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-04-30,885547302547.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-05-31,888047302547.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-06-30,895247302547.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-07-31,875784629547.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-08-31,881634629547.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-09-30,888734553877.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-10-31,894934523277.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-11-30,887734523277.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2022-12-31,891584523277.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2023-01-31,892384523277.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2023-02-28,897134523277.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2023-03-31,906584518717.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2023-04-30,894584810717.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2023-05-31,891284810717.06
Reported,Total Beneficial Ownership,Issued by Cwlth,2023-06-30,889784810717.06
Reported,Total Beneficial Ownership,Issued by NSW,2009-12-31,26245726000
Reported,Total Beneficial Ownership,Issued by NSW,2010-01-31,24983474000
Reported,Total Beneficial Ownership,Issued by NSW,2010-02-28,25051294000
Reported,Total Beneficial Ownership,Issued by NSW,2010-03-31,23617012000
Reported,Total Beneficial Ownership,Issued by NSW,2010-04-30,21862510000
Reported,Total Beneficial Ownership,Issued by NSW,2010-05-31,21922601000
Reported,Total Beneficial Ownership,Issued by NSW,2010-06-30,21673470000
Reported,Total Beneficial Ownership,Issued by NSW,2010-07-30,21871470000
Reported,Total Beneficial Ownership,Issued by NSW,2010-08-31,21991112000
Reported,Total Beneficial Ownership,Issued by NSW,2010-09-30,21886612000
Reported,Total Beneficial Ownership,Issued by NSW,2010-10-31,21104052000
Reported,Total Beneficial Ownership,Issued by NSW,2010-11-30,21434916000
Reported,Total Beneficial Ownership,Issued by NSW,2010-12-31,21328452000
Reported,Total Beneficial Ownership,Issued by NSW,2011-01-31,21328452000
Reported,Total Beneficial Ownership,Issued by NSW,2011-02-28,21162120000
Reported,Total Beneficial Ownership,Issued by NSW,2011-03-31,19974300000
Reported,Total Beneficial Ownership,Issued by NSW,2011-04-29,18850346000
Reported,Total Beneficial Ownership,Issued by NSW,2011-05-31,17910130000
Reported,Total Beneficial Ownership,Issued by NSW,2011-06-30,17885781000
Reported,Total Beneficial Ownership,Issued by NSW,2011-07-29,17821681000
Reported,Total Beneficial Ownership,Issued by NSW,2011-08-31,17037193000
Reported,Total Beneficial Ownership,Issued by NSW,2011-09-30,15441225000
Reported,Total Beneficial Ownership,Issued by NSW,2011-10-31,14764709000
Reported,Total Beneficial Ownership,Issued by NSW,2011-11-30,14348423000
Reported,Total Beneficial Ownership,Issued by NSW,2011-12-30,14139427000
Reported,Total Beneficial Ownership,Issued by NSW,2012-01-31,14146044000
Reported,Total Beneficial Ownership,Issued by NSW,2012-02-29,13686274000
Reported,Total Beneficial Ownership,Issued by NSW,2012-03-30,12261438000
Reported,Total Beneficial Ownership,Issued by NSW,2012-04-30,12172480000
Reported,Total Beneficial Ownership,Issued by NSW,2012-05-31,12142962000
Reported,Total Beneficial Ownership,Issued by NSW,2012-06-29,12132961000
Reported,Total Beneficial Ownership,Issued by NSW,2012-07-31,12031247000
Reported,Total Beneficial Ownership,Issued by NSW,2012-08-31,11658995000
Reported,Total Beneficial Ownership,Issued by NSW,2012-09-28,11349405000
Reported,Total Beneficial Ownership,Issued by NSW,2012-10-31,10784005000
Reported,Total Beneficial Ownership,Issued by NSW,2012-11-30,10745064000
Reported,Total Beneficial Ownership,Issued by NSW,2012-12-31,9712004000
Reported,Total Beneficial Ownership,Issued by NSW,2013-01-31,9617827000
Reported,Total Beneficial Ownership,Issued by NSW,2013-02-28,9427753000
Reported,Total Beneficial Ownership,Issued by NSW,2013-03-28,9375116000
Reported,Total Beneficial Ownership,Issued by NSW,2013-04-30,9140661000
Reported,Total Beneficial Ownership,Issued by NSW,2013-05-31,8249020200
Reported,Total Beneficial Ownership,Issued by NSW,2013-06-28,8216735200
Reported,Total Beneficial Ownership,Issued by NSW,2013-07-31,8081763200
Reported,Total Beneficial Ownership,Issued by NSW,2013-08-30,7759001200
Reported,Total Beneficial Ownership,Issued by NSW,2013-09-30,7534684200
Reported,Total Beneficial Ownership,Issued by NSW,2013-10-31,7233562200
Reported,Total Beneficial Ownership,Issued by NSW,2013-11-29,7131282200
Reported,Total Beneficial Ownership,Issued by NSW,2013-12-31,7108502200
Reported,Total Beneficial Ownership,Issued by NSW,2014-01-31,7059623200
Reported,Total Beneficial Ownership,Issued by NSW,2014-02-28,6739733200
Reported,Total Beneficial Ownership,Issued by NSW,2014-03-31,6573776200
