date_held,tender_number_buyback_method,maturity,isin,date_settled,name,value
4102820-05-06,TBB11,4218495-10-27,AU3TB0000176,4103293-06-15,number_of_offers_accepted_in_full,3
4102820-05-06,TBB11,4218495-10-27,AU3TB0000176,4103293-06-15,settlement_proceeds,308078500
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,coupon,5.25
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,amount_repurchased,100000000
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,amount_of_offers,490000000
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,weighted_average_repurchase_yield,1.684
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,lowest_accepted_yield,1.6825
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,highest_accepted_yield,1.685
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,lowest_offer,1.67
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,weighted_average_offer,1.67899489795918
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,secondary_market_mid_rate,1.681
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,number_of_offers,16
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,number_of_successful_offers,6
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,number_of_offers_accepted_in_full,2
4102820-05-06,TBB11,4252796-04-27,AU300TB01224,4103293-06-15,settlement_proceeds,107463000
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,coupon,3.25
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,amount_repurchased,230000000
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,amount_of_offers,1022000000
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,weighted_average_repurchase_yield,1.64733695652174
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,lowest_accepted_yield,1.645
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,highest_accepted_yield,1.6475
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,lowest_offer,1.6125
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,weighted_average_offer,1.63624510763209
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,secondary_market_mid_rate,1.6425
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,number_of_offers,20
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,number_of_successful_offers,4
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,number_of_offers_accepted_in_full,2
4107788-01-02,TBB12,4218495-10-27,AU3TB0000176,4108261-02-11,settlement_proceeds,236307050
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,coupon,5.25
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,amount_repurchased,270000000
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,amount_of_offers,776000000
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,weighted_average_repurchase_yield,1.7325
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,lowest_accepted_yield,1.73
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,highest_accepted_yield,1.735
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,lowest_offer,1.715
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,weighted_average_offer,1.72733569587629
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,secondary_market_mid_rate,1.7255
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,number_of_offers,19
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,number_of_successful_offers,8
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,number_of_offers_accepted_in_full,4
4107788-01-02,TBB12,4252796-04-27,AU300TB01224,4108261-02-11,settlement_proceeds,290204100
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,coupon,3.25
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,amount_repurchased,400000000
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,amount_of_offers,1216000000
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,weighted_average_repurchase_yield,1.648525
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,lowest_accepted_yield,1.645
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,highest_accepted_yield,1.6525
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,lowest_offer,1.63
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,weighted_average_offer,1.64432976973684
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,secondary_market_mid_rate,1.6445
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,number_of_offers,26
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,number_of_successful_offers,14
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,number_of_offers_accepted_in_full,8
4116067-06-08,TBB13,4218495-10-27,AU3TB0000176,4116540-07-18,settlement_proceeds,411607080
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,coupon,5.25
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,amount_repurchased,100000000
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,amount_of_offers,469000000
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,weighted_average_repurchase_yield,1.67325
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,lowest_accepted_yield,1.6725
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,highest_accepted_yield,1.675
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,lowest_offer,1.65
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,weighted_average_offer,1.66652452025586
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,secondary_market_mid_rate,1.673
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,number_of_offers,15
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,number_of_successful_offers,5
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,number_of_offers_accepted_in_full,4
4116067-06-08,TBB13,4252796-04-27,AU300TB01224,4116540-07-18,settlement_proceeds,107754800
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,coupon,3.25
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,amount_repurchased,320000000
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,amount_of_offers,874000000
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,weighted_average_repurchase_yield,1.6603515625
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,lowest_accepted_yield,1.66
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,highest_accepted_yield,1.6625
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,lowest_offer,1.65
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,weighted_average_offer,1.6570795194508
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,secondary_market_mid_rate,1.6563
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,number_of_offers,23
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,number_of_successful_offers,6
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,number_of_offers_accepted_in_full,2
4119379-03-17,TBB14,4218495-10-27,AU3TB0000176,4119852-04-26,settlement_proceeds,329448250
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,coupon,5.25
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,amount_repurchased,80000000
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,amount_of_offers,417000000
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,weighted_average_repurchase_yield,1.7125
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,lowest_accepted_yield,1.7125
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,highest_accepted_yield,1.7125
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,lowest_offer,1.69
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,weighted_average_offer,1.70528177458034
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,secondary_market_mid_rate,1.7095
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,number_of_offers,13
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,number_of_successful_offers,2
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,number_of_offers_accepted_in_full,0
4119379-03-17,TBB14,4252796-04-27,AU300TB01224,4119852-04-26,settlement_proceeds,86209600
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,coupon,3.25
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,amount_repurchased,368000000
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,amount_of_offers,936000000
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,weighted_average_repurchase_yield,1.69594429347826
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,lowest_accepted_yield,1.6925
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,highest_accepted_yield,1.7
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,lowest_offer,1.665
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,weighted_average_offer,1.69175747863248
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,secondary_market_mid_rate,1.6925
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,number_of_offers,20
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,number_of_successful_offers,13
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,number_of_offers_accepted_in_full,6
4122690-12-24,TBB15,4218495-10-27,AU3TB0000176,4123164-02-03,settlement_proceeds,378962230
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,coupon,5.25
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,amount_repurchased,132000000
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,amount_of_offers,479000000
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,weighted_average_repurchase_yield,1.73833333333333
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,lowest_accepted_yield,1.735
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,highest_accepted_yield,1.74
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,lowest_offer,1.72
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,weighted_average_offer,1.73432150313152
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,secondary_market_mid_rate,1.735
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,number_of_offers,11
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,number_of_successful_offers,6
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,number_of_offers_accepted_in_full,3
4122690-12-24,TBB15,4252796-04-27,AU300TB01224,4123164-02-03,settlement_proceeds,138821260
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,coupon,3.25
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,amount_repurchased,148000000
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,amount_of_offers,875000000
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,weighted_average_repurchase_yield,1.74268581081081
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,lowest_accepted_yield,1.735
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,highest_accepted_yield,1.745
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,lowest_offer,1.725
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,weighted_average_offer,1.73113714285714
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,secondary_market_mid_rate,1.7303
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,number_of_offers,18
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,number_of_successful_offers,4
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,number_of_offers_accepted_in_full,3
4124346-11-13,TBB16,4218495-10-27,AU3TB0000176,4124819-12-23,settlement_proceeds,152383250
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,coupon,2.75
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,amount_repurchased,552000000
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,amount_of_offers,2080000000
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,weighted_average_repurchase_yield,1.98067028985507
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,lowest_accepted_yield,1.9775
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,highest_accepted_yield,1.9825
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,lowest_offer,1.9575
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,weighted_average_offer,1.97188701923077
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,secondary_market_mid_rate,1.975
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,number_of_offers,28
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,number_of_successful_offers,8
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,number_of_offers_accepted_in_full,4
4124346-11-13,TBB16,4304838-06-16,AU3TB0000184,4124819-12-23,settlement_proceeds,566929720
4124583-06-03,RBA,4153916-04-06,AU3TB0000093,4125056-07-13,coupon,5.5
4124583-06-03,RBA,4153916-04-06,AU3TB0000093,4125056-07-13,amount_repurchased,3500000000
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,coupon,5.25
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,amount_repurchased,296000000
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,amount_of_offers,936000000
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,weighted_average_repurchase_yield,1.80989864864865
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,lowest_accepted_yield,1.805
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,highest_accepted_yield,1.81
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,lowest_offer,1.75
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,weighted_average_offer,1.79617254273504
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,secondary_market_mid_rate,1.8
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,number_of_offers,13
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,number_of_successful_offers,3
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,number_of_offers_accepted_in_full,1
4126475-11-11,TBB17,4252796-04-27,AU300TB01224,4126948-12-21,settlement_proceeds,311217840
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,coupon,2.75
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,amount_repurchased,404000000
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,amount_of_offers,1884000000
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,weighted_average_repurchase_yield,1.94639851485149
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,lowest_accepted_yield,1.9425
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,highest_accepted_yield,1.96
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,lowest_offer,1.9275
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,weighted_average_offer,1.93792993630573
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,secondary_market_mid_rate,1.9365
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,number_of_offers,30
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,number_of_successful_offers,8
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,number_of_offers_accepted_in_full,5
4126475-11-11,TBB17,4304838-06-16,AU3TB0000184,4126948-12-21,settlement_proceeds,415409280
4127895-03-12,RBA,4153916-04-06,AU3TB0000093,4128368-04-21,coupon,5.5
4127895-03-12,RBA,4153916-04-06,AU3TB0000093,4128368-04-21,amount_repurchased,2887986000
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,coupon,3.25
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,amount_repurchased,162000000
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,amount_of_offers,1647000000
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,weighted_average_repurchase_yield,1.7925
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,lowest_accepted_yield,1.7925
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,highest_accepted_yield,1.7925
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,lowest_offer,1.775
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,weighted_average_offer,1.78684122647237
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,secondary_market_mid_rate,1.7888
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,number_of_offers,21
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,number_of_successful_offers,3
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,number_of_offers_accepted_in_full,0
4129787-08-20,TBB18,4218495-10-27,AU3TB0000176,4130260-09-29,settlement_proceeds,166897260
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,coupon,2.75
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,amount_repurchased,738000000
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,amount_of_offers,1998000000
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,weighted_average_repurchase_yield,1.94922764227642
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,lowest_accepted_yield,1.9475
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,highest_accepted_yield,1.9525
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,lowest_offer,1.935
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,weighted_average_offer,1.94614489489489
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,secondary_market_mid_rate,1.9435
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,number_of_offers,27
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,number_of_successful_offers,10
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,number_of_offers_accepted_in_full,5
4129787-08-20,TBB18,4304838-06-16,AU3TB0000184,4130260-09-29,settlement_proceeds,759361740
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,coupon,5.25
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,amount_repurchased,444000000
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,amount_of_offers,1385000000
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,weighted_average_repurchase_yield,1.84804054054054
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,lowest_accepted_yield,1.845
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,highest_accepted_yield,1.85
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,lowest_offer,1.83
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,weighted_average_offer,1.84262635379061
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,secondary_market_mid_rate,1.8388
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,number_of_offers,16
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,number_of_successful_offers,6
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,number_of_offers_accepted_in_full,3
4132626-04-19,TBB19,4252796-04-27,AU300TB01224,4133099-05-29,settlement_proceeds,467192720
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,coupon,2.75
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,amount_repurchased,256000000
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,amount_of_offers,1307000000
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,weighted_average_repurchase_yield,1.95748046875
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,lowest_accepted_yield,1.9525
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,highest_accepted_yield,1.9575
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,lowest_offer,1.935
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,weighted_average_offer,1.94909525631217
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,secondary_market_mid_rate,1.9465
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,number_of_offers,16
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,number_of_successful_offers,2
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,number_of_offers_accepted_in_full,1
4132626-04-19,TBB19,4304838-06-16,AU3TB0000184,4133099-05-29,settlement_proceeds,260016740
4134282-03-08,TBB20,4218495-10-27,AU3TB0000176,4134755-04-18,coupon,3.25
4134282-03-08,TBB20,4218495-10-27,AU3TB0000176,4134755-04-18,amount_repurchased,207000000
4134282-03-08,TBB20,4218495-10-27,AU3TB0000176,4134755-04-18,amount_of_offers,878000000
4134282-03-08,TBB20,4218495-10-27,AU3TB0000176,4134755-04-18,weighted_average_repurchase_yield,1.76671497584541
